qid,source_id,target_id,same_person,first,last,birth
Q5627413,sj9PGLAlnmUAAAAAAA3dhQ,sj9PGLAlnmUAAAAAABN1uQ,False,Erik,Abrahamsson,1873-00-00
Q5627413,sj9PGLAlnmUAAAAAAA3dhQ,WQknIBFpuuAAAAAAAAN2dA,False,Erik,Abrahamsson,1873-00-00
Q5627825,TR3yO_GV8eAAAAAAAAAFAg,5TJc-sPXaKAAAAAAAABqwA,True,Victor,Eggertz,1817-10-16
Q5627825,TR3yO_GV8eAAAAAAAAAFAg,seuNpYu6DKAAAAAAAABh6w,True,Victor,Eggertz,1817-10-16
Q5627825,TR3yO_GV8eAAAAAAAAAFAg,TR3yO_GV8eAAAAAAAAAFAA,True,Victor,Eggertz,1817-10-16
Q5627825,TR3yO_GV8eAAAAAAAAAFAg,TR3yO_GV8eAAAAAAAAAFAQ,True,Victor,Eggertz,1817-10-16
Q5627825,TR3yO_GV8eAAAAAAAAAFAg,TR3yO_GV8eAAAAAAAACClA,True,Victor,Eggertz,1817-10-16
Q5627416,TR3yO_GV8eAAAAAAAABtIA,TR3yO_GV8eAAAAAAAABtIg,True,Gunnar,Edström,1898-06-01
Q5627416,TR3yO_GV8eAAAAAAAABtIA,TR3yO_GV8eAAAAAAAABy4A,True,Gunnar,Edström,1898-06-01
Q113186,sj9PGLAlnmUAAAAAABUtkA,sj9PGLAlnmUAAAAAABVuDw,True,Felix,Bryk,1882-01-21
Q113588973,1ha4xkDj-uAAAAAAAABBpA,1ha4xkDj-uAAAAAAAAALxQ,False,Vilhelm,Gyllensvärd,1852-00-00
Q113584132,IQojCnw0WmAAAAAAAAAoXA,IQojCnw0WmAAAAAAAAAnkA,False,Johan,Franzén,1851-08-27
Q115100639,seuNpYu6DKAAAAAAAABimw,I_2wtd5VefAAAAAAAAAUbw,True,Fredrik,Martin,1868-05-08
Q115704820,sj9PGLAlnmUAAAAAABL5EQ,vfWYdYT6EoAAAAAAAAAvAg,False,Olof,Oxehufvud,1856-06-26
Q1157173,ciLMGSqrYjAAAAAAAABQ6Q,ciLMGSqrYjAAAAAAAABQ6A,True,Dag,Wirén,1905-10-15
Q115956193,sj9PGLAlnmUAAAAAABhDvA,rkIpfGqHXrAAAAAAAADzfA,True,Ida,Lindgren-Nibelius,1829-11-24
Q115956193,sj9PGLAlnmUAAAAAABhIXw,rkIpfGqHXrAAAAAAAADzfA,True,Ida,Lindgren-Nibelius,1829-11-24
Q116158689,sj9PGLAlnmUAAAAAAB4vEw,4e1scVvZ-EAAAAAAAAAeFQ,False,Karl Adolf,Forssell,1807-11-30
Q116158689,sj9PGLAlnmUAAAAAAB4vEw,IQojCnw0WmAAAAAAAAAf8Q,False,Karl Adolf,Forssell,1807-11-30
Q1168281,I_2wtd5VefAAAAAAAABRSw,sj9PGLAlnmUAAAAAAB2V1A,True,Carl,Mennander,1712-07-19
Q1168281,I_2wtd5VefAAAAAAAABRSw,sj9PGLAlnmUAAAAAABUEmA,True,Carl,Mennander,1712-07-19
Q116916,WQknIBFpuuAAAAAAAAN1hA,5TJc-sPXaKAAAAAAAAAm_Q,True,Gustaf,af Wetterstedt,1776-12-29
Q116916,WQknIBFpuuAAAAAAAAN1hA,ciLMGSqrYjAAAAAAAABimw,True,Gustaf,af Wetterstedt,1776-12-29
Q99177887,TNQaWo324IAAAAAAAADuCg,TNQaWo324IAAAAAAAACeHA,True,Adolf,Beckius,1884-09-22
Q116947270,TNQaWo324IAAAAAAAADuCg,TNQaWo324IAAAAAAAACeHA,True,Adolf,Beckius,1884-09-22
Q1170432,1ha4xkDj-uAAAAAAAAAO_Q,1ha4xkDj-uAAAAAAAAAO_g,True,Göran,Göransson,1819-01-20
Q1170432,1ha4xkDj-uAAAAAAAAAO_Q,1ha4xkDj-uAAAAAAAAAPAA,True,Göran,Göransson,1819-01-20
Q1170432,1ha4xkDj-uAAAAAAAAAO_Q,1ha4xkDj-uAAAAAAAAAPAg,True,Göran,Göransson,1819-01-20
Q117224201,sj9PGLAlnmUAAAAAABfPxw,I_2wtd5VefAAAAAAAAA4cA,False,Greta,Möller,1906-09-14
Q272405,j6S8rJvx9lAAAAAAAABZhw,j6S8rJvx9lAAAAAAAAC1gw,True,Sigrid,Hjertén,1885-10-27
Q27300034,j6S8rJvx9lAAAAAAAAAxtQ,j6S8rJvx9lAAAAAAAAC60A,True,Arvid,Hedberg,1872-08-27
Q2739101,sj9PGLAlnmUAAAAAAA445g,sj9PGLAlnmUAAAAAAA4llg,True,Märtha,Adlerstråhle,1868-06-16
Q2739101,sj9PGLAlnmUAAAAAAA445g,sj9PGLAlnmUAAAAAABO1qg,False,Märtha,Adlerstråhle,1868-06-16
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,sj9PGLAlnmUAAAAAAB2VNg,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,sj9PGLAlnmUAAAAAABgakA,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,sj9PGLAlnmUAAAAAABgaVA,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,sj9PGLAlnmUAAAAAABO1wg,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,sj9PGLAlnmUAAAAAABVsng,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,sj9PGLAlnmUAAAAAACYyzw,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,TNQaWo324IAAAAAAAACj_g,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,TNQaWo324IAAAAAAAACj_Q,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,TNQaWo324IAAAAAAAADroQ,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,TNQaWo324IAAAAAAAADwgw,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q273950,sj9PGLAlnmUAAAAAAB4Xeg,TNQaWo324IAAAAAAAADxuA,False,Benedictsson Viktoria Maria,Bruzelius,1850-03-06
Q274371,rkIpfGqHXrAAAAAAAAAM2g,rkIpfGqHXrAAAAAAAAAM2Q,True,Dagmar,Lange,1914-03-31
Q2742678,seuNpYu6DKAAAAAAAABkVg,seuNpYu6DKAAAAAAAABsgQ,True,Erik,Gyllenstierna,1602-12-10
Q2745777,28K7pO-SRrAAAAAAAACpKg,sj9PGLAlnmUAAAAAABTFqw,True,Per,Anger,1913-12-07
Q2756080,sj9PGLAlnmUAAAAAACd0HQ,j6S8rJvx9lAAAAAAAAA0lw,False,Tor,Hedberg,0000-00-00
Q2756080,sj9PGLAlnmUAAAAAACd0HQ,j6S8rJvx9lAAAAAAAAA0mA,False,Tor,Hedberg,0000-00-00
Q2756080,sj9PGLAlnmUAAAAAACd0HQ,j6S8rJvx9lAAAAAAAAA0mQ,False,Tor,Hedberg,0000-00-00
Q2756080,sj9PGLAlnmUAAAAAACd0HQ,j6S8rJvx9lAAAAAAAACpiQ,False,Tor,Hedberg,0000-00-00
Q2756080,sj9PGLAlnmUAAAAAACd0HQ,j6S8rJvx9lAAAAAAAADJIA,False,Tor,Hedberg,0000-00-00
Q2756080,sj9PGLAlnmUAAAAAACd0HQ,mLh5P0pzYFAAAAAAAAA_XA,False,Tor,Hedberg,0000-00-00
Q2756080,sj9PGLAlnmUAAAAAACd0HQ,seuNpYu6DKAAAAAAAABmGg,False,Tor,Hedberg,0000-00-00
Q275893,4e1scVvZ-EAAAAAAAAAE9w,YB0QHyfj0hAAAAAAAADjtw,True,Helga,Swartz-Martinsson,1890-11-02
Q27635827,sj9PGLAlnmUAAAAAAA1gDg,sj9PGLAlnmUAAAAAAA1kZQ,True,Fritz,Boye,1857-10-17
Q27654703,sj9PGLAlnmUAAAAAABTB6A,Di4a42b6X_AAAAAAAAB-vg,True,Victor,Jernbergh,1882-04-28
Q27654703,sj9PGLAlnmUAAAAAABTB6A,Di4a42b6X_AAAAAAAAB29g,True,Victor,Jernbergh,1882-04-28
Q27654703,sj9PGLAlnmUAAAAAABTB6A,Di4a42b6X_AAAAAAAACmgw,True,Victor,Jernbergh,1882-04-28
Q2771659,seuNpYu6DKAAAAAAAABWFQ,4e1scVvZ-EAAAAAAAAAcfA,True,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,5TJc-sPXaKAAAAAAAAApgw,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,9Y5iReTPHdAAAAAAAAA9hw,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,9Y5iReTPHdAAAAAAAAAo_g,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,9Y5iReTPHdAAAAAAAAAo_Q,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,9Y5iReTPHdAAAAAAAAAo_w,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,9Y5iReTPHdAAAAAAAAApAA,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,9Y5iReTPHdAAAAAAAABE-Q,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,9Y5iReTPHdAAAAAAAABFHg,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,9Y5iReTPHdAAAAAAAABFWg,True,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,seuNpYu6DKAAAAAAAAABrQ,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB4oRg,True,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB4vgw,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB4vkA,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB4vkg,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB4vpA,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB5zBA,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB5zBQ,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB5zDA,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB5zDg,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAAB5zFA,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAABHQpg,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAABJ-_w,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAABlaGA,False,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAABUrOA,True,Erik,Rudin,1833-07-20
Q2771659,seuNpYu6DKAAAAAAAABWFQ,sj9PGLAlnmUAAAAAACboXA,False,Erik,Rudin,1833-07-20
Q27751002,sj9PGLAlnmUAAAAAAA6osw,sj9PGLAlnmUAAAAAAA6nPQ,False,Karin,Karlsson,1897-01-18
Q27912880,sj9PGLAlnmUAAAAAABg5cA,rkIpfGqHXrAAAAAAAADgsQ,True,Sven,Lundkvist,1927-12-06
Q28056095,0piq-fX0h5AAAAAAAAAq2w,0piq-fX0h5AAAAAAAAAq2g,True,Anton,Karlgren,1861-10-14
Q28056095,0piq-fX0h5AAAAAAAAAq2w,0piq-fX0h5AAAAAAAABi6w,True,Anton,Karlgren,1861-10-14
Q28056095,0piq-fX0h5AAAAAAAAAq2w,wbbNj8LLWMAAAAAAAABYPQ,False,Anton,Karlgren,1861-10-14
Q28053692,4e1scVvZ-EAAAAAAAAAs-w,I_2wtd5VefAAAAAAAAAMxg,False,Carl,Malmborg,1815-01-29
Q28053692,4e1scVvZ-EAAAAAAAAAs-w,sj9PGLAlnmUAAAAAABL0cQ,False,Carl,Malmborg,1815-01-29
Q28053692,4e1scVvZ-EAAAAAAAAAs-w,sj9PGLAlnmUAAAAAABZ-iQ,False,Carl,Malmborg,1815-01-29
Q28056094,4e1scVvZ-EAAAAAAAAAVvQ,mLh5P0pzYFAAAAAAAAAyPw,False,Henrik,Lagerlöf,1872-11-19
Q28056094,4e1scVvZ-EAAAAAAAAAVvQ,mLh5P0pzYFAAAAAAAAAyQA,False,Henrik,Lagerlöf,1872-11-19
Q28056102,IQojCnw0WmAAAAAAAAAHqA,IQojCnw0WmAAAAAAAAAHqQ,True,Frans,Flensburg,1820-04-07
Q28064601,YB0QHyfj0hAAAAAAAAAlNA,sj9PGLAlnmUAAAAAABgzzA,True,Emanuel,Sandberg,1873-05-06
Q28064601,YB0QHyfj0hAAAAAAAAAlNA,sj9PGLAlnmUAAAAAABTk0Q,True,Emanuel,Sandberg,1873-05-06
Q28064601,YB0QHyfj0hAAAAAAAAAlNA,sj9PGLAlnmUAAAAAABUdDA,True,Emanuel,Sandberg,1873-05-06
Q28064601,YB0QHyfj0hAAAAAAAAAlNA,sj9PGLAlnmUAAAAAABUN6g,True,Emanuel,Sandberg,1873-05-06
Q28064601,YB0QHyfj0hAAAAAAAAAlNA,YB0QHyfj0hAAAAAAAAAlMw,True,Emanuel,Sandberg,1873-05-06
Q28064601,YB0QHyfj0hAAAAAAAAAlNA,YB0QHyfj0hAAAAAAAACzDw,False,Emanuel,Sandberg,1873-05-06
Q28064601,YB0QHyfj0hAAAAAAAAAlNA,YB0QHyfj0hAAAAAAAADcfA,True,Emanuel,Sandberg,1873-05-06
Q28064601,YB0QHyfj0hAAAAAAAAAlNA,YB0QHyfj0hAAAAAAAADUcQ,True,Emanuel,Sandberg,1873-05-06
Q28100337,j6S8rJvx9lAAAAAAAAAcpA,j6S8rJvx9lAAAAAAAAAcpQ,True,Georg,Hansen,1868-07-25
Q28125365,j6S8rJvx9lAAAAAAAAB6Lw,j6S8rJvx9lAAAAAAAAB6MA,True,Arvid,Huss,1881-11-14
Q28125365,j6S8rJvx9lAAAAAAAAB6Lw,sj9PGLAlnmUAAAAAABy5pQ,True,Arvid,Huss,1881-11-14
Q28125375,sj9PGLAlnmUAAAAAABZjBA,sj9PGLAlnmUAAAAAABMASw,False,Johan,Odencrantz,1814-10-29
Q28125381,vfWYdYT6EoAAAAAAAAAgBA,sj9PGLAlnmUAAAAAABMATQ,False,Detlof,Odelstierna,1817-03-19
Q28125381,vfWYdYT6EoAAAAAAAAAgBA,vfWYdYT6EoAAAAAAAAAgBQ,False,Detlof,Odelstierna,1817-03-19
Q28125381,vfWYdYT6EoAAAAAAAAAgBA,vfWYdYT6EoAAAAAAAAAwwA,True,Detlof,Odelstierna,1817-03-19
Q28155217,I_2wtd5VefAAAAAAAAAgrg,I_2wtd5VefAAAAAAAAAgrA,True,Rolf,Mellström,1896-05-22
Q28155217,I_2wtd5VefAAAAAAAAAgrg,I_2wtd5VefAAAAAAAAAgrQ,True,Rolf,Mellström,1896-05-22
Q28155217,I_2wtd5VefAAAAAAAAAgrg,I_2wtd5VefAAAAAAAABMuw,True,Rolf,Mellström,1896-05-22
Q28155217,I_2wtd5VefAAAAAAAAAgrg,sj9PGLAlnmUAAAAAABJqcQ,True,Rolf,Mellström,1896-05-22
Q28155274,seuNpYu6DKAAAAAAAABlmQ,YB0QHyfj0hAAAAAAAABGUg,False,Oskar,Stenhammar,1834-07-11
Q2824743,sj9PGLAlnmUAAAAAAB2V5w,I_2wtd5VefAAAAAAAABRPQ,True,Adolf,Modéer,1739-04-15
Q2827030,sj9PGLAlnmUAAAAAABO3hg,_P7S9YzQCjAAAAAAAAAs-g,True,Agnes,DeFrumerie,1869-11-20
Q2827030,sj9PGLAlnmUAAAAAABO3hg,IQojCnw0WmAAAAAAAAA-_g,False,Agnes,DeFrumerie,1869-11-20
Q28357088,rkIpfGqHXrAAAAAAAAAa4w,rkIpfGqHXrAAAAAAAADLFA,False,Gerhard,Larsson,1887-07-09
Q28357156,rkIpfGqHXrAAAAAAAAChQg,rkIpfGqHXrAAAAAAAAD0Sw,True,Gustaf,Lundqvist,1827-05-26
Q28357325,sj9PGLAlnmUAAAAAABNhSg,rkIpfGqHXrAAAAAAAABvmw,False,Mårten,Oxenstjerna,1834-02-24
Q28356483,sj9PGLAlnmUAAAAAACZVhQ,sj9PGLAlnmUAAAAAABfnJw,True,Gustaf,Bergman,1837-12-27
Q28356483,sj9PGLAlnmUAAAAAACZVhQ,TNQaWo324IAAAAAAAADGeg,True,Gustaf,Bergman,1837-12-27
Q28356483,sj9PGLAlnmUAAAAAACZVhQ,TNQaWo324IAAAAAAAADGew,True,Gustaf,Bergman,1837-12-27
Q28356483,sj9PGLAlnmUAAAAAACZVhQ,TNQaWo324IAAAAAAAADGfA,True,Gustaf,Bergman,1837-12-27
Q2846126,YB0QHyfj0hAAAAAAAABtLw,sj9PGLAlnmUAAAAAABaAdA,True,Anders,Selinder,1806-11-04
Q2846126,YB0QHyfj0hAAAAAAAABtLw,sj9PGLAlnmUAAAAAABKH0A,True,Anders,Selinder,1806-11-04
Q2846126,YB0QHyfj0hAAAAAAAABtLw,YB0QHyfj0hAAAAAAAABtMA,True,Anders,Selinder,1806-11-04
Q2850642,sj9PGLAlnmUAAAAAABOeew,sj9PGLAlnmUAAAAAACaEug,False,Anna,Åbergsson,1871-01-06
Q2850642,sj9PGLAlnmUAAAAAABOeew,xnPIH5lXePAAAAAAAAAB_Q,True,Anna,Åbergsson,1871-01-06
Q28530005,TR3yO_GV8eAAAAAAAACHqA,sj9PGLAlnmUAAAAAABgktg,True,Otto,Edelstam,1872-01-23
Q28530005,TR3yO_GV8eAAAAAAAACHqA,TR3yO_GV8eAAAAAAAABmAw,True,Otto,Edelstam,1872-01-23
Q28530005,TR3yO_GV8eAAAAAAAACHqA,TR3yO_GV8eAAAAAAAABmBA,True,Otto,Edelstam,1872-01-23
Q28530005,TR3yO_GV8eAAAAAAAACHqA,TR3yO_GV8eAAAAAAAABmBQ,True,Otto,Edelstam,1872-01-23
Q28530005,TR3yO_GV8eAAAAAAAACHqA,TR3yO_GV8eAAAAAAAABmCQ,False,Otto,Edelstam,1872-01-23
Q285469,I_2wtd5VefAAAAAAAAAOWg,I_2wtd5VefAAAAAAAABMWg,False,Siw,Malmkvist,1936-12-31
Q285469,I_2wtd5VefAAAAAAAAAOWg,sj9PGLAlnmUAAAAAABg1dA,False,Siw,Malmkvist,1936-12-31
Q2870939,j6S8rJvx9lAAAAAAAAAFyQ,sj9PGLAlnmUAAAAAABk3KQ,True,August,Hagborg,1852-05-26
Q2870939,j6S8rJvx9lAAAAAAAAAFyQ,sj9PGLAlnmUAAAAAABUIMQ,True,August,Hagborg,1852-05-26
Q23988745,sj9PGLAlnmUAAAAAABUTMw,sj9PGLAlnmUAAAAAABJ8Xg,True,Henric,Benckert,1884-08-05
Q23988745,sj9PGLAlnmUAAAAAABUTMw,sj9PGLAlnmUAAAAAABUJog,True,Henric,Benckert,1884-08-05
Q23988745,sj9PGLAlnmUAAAAAABUTMw,TNQaWo324IAAAAAAAACkog,True,Henric,Benckert,1884-08-05
Q23988745,sj9PGLAlnmUAAAAAABUTMw,TNQaWo324IAAAAAAAACkow,True,Henric,Benckert,1884-08-05
Q23988745,sj9PGLAlnmUAAAAAABUTMw,TNQaWo324IAAAAAAAACkpA,True,Henric,Benckert,1884-08-05
Q23988745,sj9PGLAlnmUAAAAAABUTMw,TNQaWo324IAAAAAAAACkpQ,True,Henric,Benckert,1884-08-05
Q23988429,TNQaWo324IAAAAAAAAC-cg,TNQaWo324IAAAAAAAAC-cQ,False,Claes,Bergkvist,1915-10-25
Q23988417,TNQaWo324IAAAAAAAADAbQ,sj9PGLAlnmUAAAAAAB6XIg,True,Morris,Bergling,1898-07-23
Q23988417,TNQaWo324IAAAAAAAADAbQ,sj9PGLAlnmUAAAAAABfCkg,True,Morris,Bergling,1898-07-23
Q23988417,TNQaWo324IAAAAAAAADAbQ,sj9PGLAlnmUAAAAAABzDDg,True,Morris,Bergling,1898-07-23
Q23988417,TNQaWo324IAAAAAAAADAbQ,TNQaWo324IAAAAAAAADAaw,True,Morris,Bergling,1898-07-23
Q23988417,TNQaWo324IAAAAAAAADAbQ,TNQaWo324IAAAAAAAADAbA,True,Morris,Bergling,1898-07-23
Q23988417,TNQaWo324IAAAAAAAADAbQ,TNQaWo324IAAAAAAAADAbg,True,Morris,Bergling,1898-07-23
Q23988453,TNQaWo324IAAAAAAAADH4A,TNQaWo324IAAAAAAAADH3w,True,Sven,Bergman,1868-04-06
Q23989505,TNQaWo324IAAAAAAAADM_g,sj9PGLAlnmUAAAAAACZV5Q,True,Vilhelm,Bergsten,1828-10-26
Q23989505,TNQaWo324IAAAAAAAADM_g,TNQaWo324IAAAAAAAADM_w,True,Vilhelm,Bergsten,1828-10-26
Q23989348,TNQaWo324IAAAAAAAADOfg,sj9PGLAlnmUAAAAAACZadA,False,Algot,Bergström,1910-04-17
Q23989170,TR3yO_GV8eAAAAAAAAA59g,4e1scVvZ-EAAAAAAAAAqFA,False,Nils,Englund,1856-00-00
Q23989170,TR3yO_GV8eAAAAAAAAA59g,sj9PGLAlnmUAAAAAABlIHw,False,Nils,Englund,1856-00-00
Q23989170,TR3yO_GV8eAAAAAAAAA59g,TR3yO_GV8eAAAAAAAAA59A,False,Nils,Englund,1856-00-00
Q23989170,TR3yO_GV8eAAAAAAAAA59g,TR3yO_GV8eAAAAAAAAA59Q,False,Nils,Englund,1856-00-00
Q23988490,wbbNj8LLWMAAAAAAAAAAqw,sj9PGLAlnmUAAAAAAChQaQ,False,August,Nilson,1843-08-25
Q23988490,wbbNj8LLWMAAAAAAAAAAqw,wbbNj8LLWMAAAAAAAAAAqg,True,August,Nilson,1843-08-25
Q23988490,wbbNj8LLWMAAAAAAAAAAqw,wbbNj8LLWMAAAAAAAAABFQ,False,August,Nilson,1843-08-25
Q23988490,wbbNj8LLWMAAAAAAAAAAqw,wbbNj8LLWMAAAAAAAAAF-A,False,August,Nilson,1843-08-25
Q23989466,wbbNj8LLWMAAAAAAAAAIIg,sj9PGLAlnmUAAAAAAChQZQ,False,Carin kopia,Nilsson,0000-00-00
Q23989466,wbbNj8LLWMAAAAAAAAAIIg,wbbNj8LLWMAAAAAAAAAAkA,False,Carin kopia,Nilsson,0000-00-00
Q23989466,wbbNj8LLWMAAAAAAAAAIIg,wbbNj8LLWMAAAAAAAAAIHw,False,Carin kopia,Nilsson,0000-00-00
Q23989466,wbbNj8LLWMAAAAAAAAAIIg,wbbNj8LLWMAAAAAAAAAIIQ,False,Carin kopia,Nilsson,0000-00-00
Q23989353,YB0QHyfj0hAAAAAAAABKTw,sj9PGLAlnmUAAAAAABNcjw,True,Sophie,Stjernstedt,1845-08-19
Q23988525,YB0QHyfj0hAAAAAAAADVGw,sj9PGLAlnmUAAAAAABT2rw,True,Gotthard,Söderbergh,1878-07-02
Q23988525,YB0QHyfj0hAAAAAAAADVGw,YB0QHyfj0hAAAAAAAACGIg,True,Gotthard,Söderbergh,1878-07-02
Q23988525,YB0QHyfj0hAAAAAAAADVGw,YB0QHyfj0hAAAAAAAACGIw,True,Gotthard,Söderbergh,1878-07-02
Q23988525,YB0QHyfj0hAAAAAAAADVGw,YB0QHyfj0hAAAAAAAACGJA,True,Gotthard,Söderbergh,1878-07-02
Q23988525,YB0QHyfj0hAAAAAAAADVGw,YB0QHyfj0hAAAAAAAACGJQ,True,Gotthard,Söderbergh,1878-07-02
Q24005702,TNQaWo324IAAAAAAAADj_g,TNQaWo324IAAAAAAAACi9g,True,Sven,Belfrage,1911-03-04
Q24019535,sj9PGLAlnmUAAAAAAA7eMg,sj9PGLAlnmUAAAAAAA7eMQ,True,Bror,Cederquist,1894-12-13
Q24019535,sj9PGLAlnmUAAAAAAA7eMg,sj9PGLAlnmUAAAAAABVwCw,True,Bror,Cederquist,1894-12-13
Q24018579,sj9PGLAlnmUAAAAAABHOcg,TR3yO_GV8eAAAAAAAABFEQ,True,Johan,Elfblad,1839-12-07
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,4e1scVvZ-EAAAAAAAAAo1Q,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAADIg,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAADIQ,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAADIw,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAD0-g,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAD0gg,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAD0gQ,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAD0vA,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAD3nw,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,rkIpfGqHXrAAAAAAAAD4aw,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,sj9PGLAlnmUAAAAAABMGiA,False,H G,Lagercrantz,1856-05-27
Q24019469,sj9PGLAlnmUAAAAAABlGzQ,sj9PGLAlnmUAAAAAABMGiQ,False,H G,Lagercrantz,1856-05-27
Q24019584,TNQaWo324IAAAAAAAACf7g,4e1scVvZ-EAAAAAAAAAWsA,False,Sigvard,Beck-Friis,1855-04-25
Q24019584,TNQaWo324IAAAAAAAACf7g,sj9PGLAlnmUAAAAAABKirw,False,Sigvard,Beck-Friis,1855-04-25
Q24019584,TNQaWo324IAAAAAAAACf7g,sj9PGLAlnmUAAAAAABKisA,False,Sigvard,Beck-Friis,1855-04-25
Q24019584,TNQaWo324IAAAAAAAACf7g,sj9PGLAlnmUAAAAAABKisg,False,Sigvard,Beck-Friis,1855-04-25
Q24019584,TNQaWo324IAAAAAAAACf7g,sj9PGLAlnmUAAAAAABKisQ,False,Sigvard,Beck-Friis,1855-04-25
Q24019584,TNQaWo324IAAAAAAAACf7g,sj9PGLAlnmUAAAAAABOdBQ,False,Sigvard,Beck-Friis,1855-04-25
